freq	dB(S(2,1))
1.50599999999999978E7	-4.15101123054129140E0
1.50699999999999990E7	-4.17988214259503987E0
1.50800000000000023E7	-4.20874586243621795E0
1.50899999999999990E7	-4.23760150112949496E0
1.51000000000000001E7	-4.26644819143534093E0
1.51099999999999990E7	-4.29528508740338300E0
1.51200000000000001E7	-4.32411136397035278E0
1.51300000000000012E7	-4.35292621656403167E0
1.51400000000000001E7	-4.38172886071258105E0
1.51500000000000012E7	-4.41051853165881980E0
1.51600000000000001E7	-4.43929448398032100E0
1.51699999999999990E7	-4.46805599121470909E0
1.51800000000000024E7	-4.49680234549062874E0
1.51900000000000013E7	-4.52553285716392040E0
1.52000000000000002E7	-4.55424685445894895E0
1.52099999999999991E7	-4.58294368311599332E0
1.52199999999999980E7	-4.61162270604371827E0
1.52300000000000013E7	-4.64028330297641212E0
1.52400000000000002E7	-4.66892487013766111E0
1.52499999999999991E7	-4.69754681990837675E0
1.52600000000000002E7	-4.72614858050063447E0
1.52699999999999991E7	-4.75472959563662556E0
1.52800000000000002E7	-4.78328932423261399E0
1.52900000000000014E7	-4.81182724008847718E0
1.53000000000000003E7	-4.84034283158208201E0
1.53099999999999992E7	-4.86883560136872529E0
1.53199999999999981E7	-4.89730506608592187E0
1.53300000000000014E7	-4.92575075606285750E0
1.53400000000000003E7	-4.95417221503494343E0
1.53499999999999992E7	-4.98256899986345303E0
1.53600000000000003E7	-5.01094068025980199E0
1.53699999999999992E7	-5.03928683851455972E0
1.53800000000000003E7	-5.06760706923142035E0
1.53900000000000015E7	-5.09590097906600903E0
1.54000000000000004E7	-5.12416818646896566E0
1.54099999999999993E7	-5.15240832143365157E0
1.54199999999999982E7	-5.18062102524914536E0
1.54300000000000015E7	-5.20880595025636595E0
1.54400000000000004E7	-5.23696275960991109E0
1.54499999999999993E7	-5.26509112704387938E0
1.54599999999999982E7	-5.29319073664125916E0
1.54699999999999993E7	-5.32126128260879483E0
1.54800000000000004E7	-5.34930246905528151E0
1.54899999999999993E7	-5.37731400977404217E0
1.55000000000000004E7	-5.40529562802981278E0
1.55099999999999993E7	-5.43324705634937288E0
1.55200000000000005E7	-5.46116803631642522E0
1.55300000000000016E7	-5.48905831836963110E0
1.55400000000000005E7	-5.51691766160600583E0
1.55500000000000016E7	-5.54474583358626738E0
1.55599999999999983E7	-5.57254261014531593E0
1.55699999999999994E7	-5.60030777520582923E0
1.55800000000000027E7	-5.62804112059523121E0
1.55899999999999994E7	-5.65574244586710506E0
1.56000000000000005E7	-5.68341155812505505E0
1.56099999999999994E7	-5.71104827185067609E0
1.56199999999999983E7	-5.73865240873472882E0
1.56300000000000017E7	-5.76622379751173053E0
1.56400000000000006E7	-5.79376227379769482E0
1.56499999999999995E7	-5.82126767993117689E0
1.56600000000000006E7	-5.84873986481758923E0
1.56699999999999973E7	-5.87617868377635322E0
1.56800000000000006E7	-5.90358399839139736E0
1.56900000000000017E7	-5.93095567636474641E0
1.56999999999999984E7	-5.95829359137254766E0
1.57099999999999995E7	-5.98559762292467390E0
1.57199999999999984E7	-6.01286765622666142E0
1.57299999999999995E7	-6.04010358204479569E0
1.57400000000000007E7	-6.06730529657377460E0
1.57499999999999996E7	-6.09447270130714003E0
1.57600000000000007E7	-6.12160570291027462E0
1.57699999999999996E7	-6.14870421309646531E0
1.57800000000000007E7	-6.17576814850457811E0
1.57900000000000018E7	-6.20279743058041699E0
1.58000000000000007E7	-6.22979198545954826E0
1.58099999999999996E7	-6.25675174385331356E0
1.58199999999999985E7	-6.28367664093669198E0
1.58300000000000018E7	-6.31056661623876636E0
1.58400000000000007E7	-6.33742161353541089E0
1.58499999999999996E7	-6.36424158074433333E0
1.58599999999999985E7	-6.39102646982208888E0
1.58699999999999997E7	-6.41777623666351893E0
1.58800000000000008E7	-6.44449084100318093E0
1.58899999999999997E7	-6.47117024631884696E0
1.59000000000000008E7	-6.49781441973712681E0
1.59099999999999997E7	-6.52442333194107782E0
1.59199999999999986E7	-6.55099695707978746E0
1.59300000000000019E7	-6.57753527267972427E0
1.59400000000000008E7	-6.60403825955833579E0
1.59499999999999997E7	-6.63050590173906862E0
1.59599999999999986E7	-6.65693818636862034E0
1.59699999999999998E7	-6.68333510363561256E0
1.59800000000000009E7	-6.70969664669142674E0
1.59899999999999998E7	-6.73602281157227623E0
1.60000000000000009E7	-6.76231359712312852E0
1.60099999999999976E7	-6.78856900492385940E0
1.60199999999999987E7	-6.81478903921577395E0
1.60300000000000020E7	-6.84097370683111716E0
1.60399999999999987E7	-6.86712301712284834E0
1.60499999999999998E7	-6.89323698189717682E0
1.60599999999999987E7	-6.91931561534640860E0
1.60699999999999998E7	-6.94535893398419724E0
1.60800000000000010E7	-6.97136695658157457E0
1.60899999999999999E7	-6.99733970410494877E0
1.61000000000000010E7	-7.02327719965468944E0
1.61099999999999999E7	-7.04917946840609044E0
1.61199999999999966E7	-7.07504653755065149E0
1.61300000000000021E7	-7.10087843623944437E0
1.61400000000000010E7	-7.12667519552728201E0
1.61499999999999977E7	-7.15243684831800319E0
1.61600000000000010E7	-7.17816342931162232E0
1.61699999999999977E7	-7.20385497495212768E0
1.61799999999999988E7	-7.22951152337628944E0
1.61900000000000022E7	-7.25513311436454611E0
1.61999999999999988E7	-7.28071978929160579E0
1.62100000000000000E7	-7.30627159107957169E0
1.62199999999999989E7	-7.33178856415085711E0
1.62300000000000000E7	-7.35727075438344702E0
1.62400000000000011E7	-7.38271820906580878E0
1.62500000000000000E7	-7.40813097685420896E0
1.62599999999999989E7	-7.43350910772960560E0
1.62700000000000000E7	-7.45885265295673783E0
1.62800000000000011E7	-7.48416166504353964E0
1.62900000000000000E7	-7.50943619770138326E0
1.63000000000000012E7	-7.53467630580662728E0
1.63099999999999978E7	-7.55988204536281749E0
1.63200000000000012E7	-7.58505347346373604E0
1.63300000000000023E7	-7.61019064825729252E0
1.63399999999999990E7	-7.63529362891061147E0
1.63500000000000023E7	-7.66036247557526551E0
1.63599999999999990E7	-7.68539724935402901E0
1.63699999999999979E7	-7.71039801226775090E0
1.63800000000000034E7	-7.73536482722350272E0
1.63900000000000001E7	-7.76029775798318511E0
1.63999999999999990E7	-7.78519686913315745E0
1.64100000000000001E7	-7.81006222605406464E0
1.64199999999999990E7	-7.83489389489204324E0
1.64300000000000002E7	-7.85969194252994718E0
1.64400000000000013E7	-7.88445643655993855E0
1.64500000000000002E7	-7.90918744525574624E0
1.64600000000000013E7	-7.93388503754716190E0
1.64699999999999980E7	-7.95854928299309528E0
1.64800000000000013E7	-7.98318025175711909E0
1.64900000000000024E7	-8.00777801458261251E0
1.64999999999999991E7	-8.03234264276866661E0
1.65099999999999980E7	-8.05687420814661870E0
1.65199999999999991E7	-8.08137278305730433E0
1.65300000000000002E7	-8.10583844032860945E0
1.65399999999999991E7	-8.13027125325368161E0
1.65500000000000003E7	-8.15467129556987658E0
1.65599999999999992E7	-8.17903864143760195E0
1.65700000000000003E7	-8.20337336542049833E0
1.65800000000000014E7	-8.22767554246545529E0
1.65900000000000003E7	-8.25194524788352801E0
1.66000000000000014E7	-8.27618255733101549E0
1.66100000000000003E7	-8.30038754679116764E0
1.66199999999999970E7	-8.32456029255656382E0
1.66300000000000026E7	-8.34870087121141324E0
1.66400000000000015E7	-8.37280935961469908E0
1.66499999999999981E7	-8.39688583488371165E0
1.66599999999999993E7	-8.42093037437786229E0
1.66699999999999982E7	-8.44494305568286840E0
1.66799999999999993E7	-8.46892395659566155E0
1.66900000000000004E7	-8.49287315510927598E0
1.66999999999999993E7	-8.51679072939829496E0
1.67100000000000004E7	-8.54067675780486191E0
1.67199999999999993E7	-8.56453131882477692E0
1.67300000000000004E7	-8.58835449109389693E0
1.67400000000000015E7	-8.61214635337532108E0
1.67500000000000004E7	-8.63590698454642869E0
1.67599999999999971E7	-8.65963646358651218E0
1.67700000000000005E7	-8.68333486956472811E0
1.67800000000000016E7	-8.70700228162833234E0
1.67899999999999983E7	-8.73063877899110885E0
1.68000000000000016E7	-8.75424444092228704E0
1.68099999999999983E7	-8.77781934673578412E0
1.68199999999999994E7	-8.80136357577941197E0
1.68300000000000027E7	-8.82487720742490112E0
1.68399999999999994E7	-8.84836032105753389E0
1.68500000000000005E7	-8.87181299606688967E0
1.68599999999999994E7	-8.89523531183676930E0
1.68699999999999983E7	-8.91862734773675214E0
1.68800000000000017E7	-8.94198918311258240E0
1.68900000000000006E7	-8.96532089727785575E0
1.68999999999999995E7	-8.98862256950557814E0
1.69100000000000006E7	-9.01189427901970319E0
1.69199999999999973E7	-9.03513610498734288E0
1.69300000000000006E7	-9.05834812651115939E0
1.69400000000000017E7	-9.08153042262158117E0
1.69499999999999984E7	-9.10468307226957663E0
1.69600000000000017E7	-9.12780615431962161E0
1.69699999999999984E7	-9.15089974754285507E0
1.69799999999999995E7	-9.17396393061029514E0
1.69900000000000029E7	-9.19699878208636967E0
1.69999999999999996E7	-9.22000438042278780E0
1.70099999999999985E7	-9.24298080395215926E0
1.70199999999999996E7	-9.26592813088249301E0
1.70300000000000007E7	-9.28884643929095155E0
1.70399999999999996E7	-9.31173580711882565E0
1.70500000000000007E7	-9.33459631216580554E0
1.70599999999999996E7	-9.35742803208490237E0
1.70700000000000007E7	-9.38023104437740685E0
1.70800000000000018E7	-9.40300542638794745E0
1.70900000000000007E7	-9.42575125529994651E0
1.71000000000000019E7	-9.44846860813080447E0
1.71099999999999985E7	-9.47115756172762957E0
1.71199999999999974E7	-9.49381819276293548E0
1.71300000000000030E7	-9.51645057773054148E0
1.71399999999999997E7	-9.53905479294154723E0
1.71499999999999986E7	-9.56163091452059533E0
1.71599999999999997E7	-9.58417901840195796E0
1.71699999999999986E7	-9.60669918032604997E0
1.71799999999999997E7	-9.62919147583610169E0
1.71900000000000008E7	-9.65165598027459559E0
1.71999999999999997E7	-9.67409276878023761E0
1.72100000000000009E7	-9.69650191628484137E0
1.72199999999999998E7	-9.71888349751018943E0
1.72300000000000009E7	-9.74123758696535802E0
1.72400000000000020E7	-9.76356425894398683E0
1.72500000000000009E7	-9.78586358752140129E0
1.72599999999999976E7	-9.80813564655240100E0
1.72699999999999987E7	-9.83038050966850996E0
1.72800000000000020E7	-9.85259825027580050E0
1.72899999999999987E7	-9.87478894155279896E0
1.72999999999999998E7	-9.89695265644792777E0
1.73099999999999987E7	-9.91908946767800437E0
1.73199999999999998E7	-9.94119944772576503E0
1.73300000000000010E7	-9.96328266883837088E0
1.73399999999999999E7	-9.98533920302540956E0
1.73500000000000010E7	-1.00073691220573147E1
1.73599999999999999E7	-1.00293724974637755E1
1.73699999999999966E7	-1.00513494005320370E1
1.73800000000000021E7	-1.00732999023055125E1
1.73900000000000010E7	-1.00952240735826626E1
1.73999999999999977E7	-1.01171219849152338E1
1.74100000000000010E7	-1.01389937066073998E1
1.74199999999999977E7	-1.01608393087144133E1
1.74299999999999988E7	-1.01826588610415847E1
1.74400000000000022E7	-1.02044524331432340E1
1.74499999999999988E7	-1.02262200943217163E1
1.74600000000000000E7	-1.02479619136265709E1
1.74699999999999989E7	-1.02696779598536647E1
1.74800000000000000E7	-1.02913683015444168E1
1.74900000000000011E7	-1.03130330069850706E1
1.75000000000000000E7	-1.03346721442060607E1
1.75099999999999989E7	-1.03562857809814091E1
1.75200000000000000E7	-1.03778739848283097E1
1.75300000000000011E7	-1.03994368230062495E1
1.75400000000000000E7	-1.04209743625170814E1
1.75500000000000012E7	-1.04424866701041696E1
1.75599999999999978E7	-1.04639738122524406E1
1.75700000000000012E7	-1.04854358551878257E1
1.75800000000000023E7	-1.05068728648771459E1
1.75899999999999990E7	-1.05282849070278095E1
1.76000000000000023E7	-1.05496720470878058E1
1.76099999999999990E7	-1.05710343502453874E1
1.76199999999999979E7	-1.05923718814291834E1
1.76300000000000034E7	-1.06136847053081373E1
1.76400000000000001E7	-1.06349728862913029E1
1.76499999999999990E7	-1.06562364885283345E1
1.76600000000000001E7	-1.06774755759091056E1
1.76699999999999990E7	-1.06986902120640082E1
1.76800000000000002E7	-1.07198804603642728E1
1.76900000000000013E7	-1.07410463839219439E1
1.77000000000000002E7	-1.07621880455900376E1
1.77100000000000013E7	-1.07833055079631634E1
1.77199999999999980E7	-1.08043988333773755E1
1.77300000000000013E7	-1.08254680839107875E1
1.77400000000000024E7	-1.08465133213837550E1
1.77499999999999991E7	-1.08675346073593948E1
1.77599999999999980E7	-1.08885320031438182E1
1.77699999999999991E7	-1.09095055697868060E1
1.77800000000000002E7	-1.09304553680818795E1
1.77899999999999991E7	-1.09513814585671487E1
1.78000000000000003E7	-1.09722839015257057E1
1.78099999999999992E7	-1.09931627569860346E1
1.78200000000000003E7	-1.10140180847227365E1
1.78300000000000014E7	-1.10348499442569326E1
1.78400000000000003E7	-1.10556583948570486E1
1.78500000000000014E7	-1.10764434955392499E1
1.78600000000000003E7	-1.10972053050682851E1
1.78699999999999970E7	-1.11179438819578147E1
1.78800000000000026E7	-1.11386592844715482E1
1.78900000000000015E7	-1.11593515706234614E1
1.78999999999999981E7	-1.11800207981788757E1
1.79099999999999993E7	-1.12006670246549422E1
1.79199999999999982E7	-1.12212903073215520E1
1.79299999999999993E7	-1.12418907032020199E1
1.79400000000000004E7	-1.12624682690738842E1
1.79499999999999993E7	-1.12830230614696525E1
1.79600000000000004E7	-1.13035551366776366E1
1.79699999999999993E7	-1.13240645507428184E1
1.79800000000000004E7	-1.13445513594676362E1
1.79900000000000015E7	-1.13650156184127793E1
1.80000000000000004E7	-1.13854573828981698E1


